Cod_Prod	Nom_Prod	Concent	Nom_Form_Farm	Presentac	Fracción	Num_RegSan	Nom_Titular	Nom_Fabricante	Nom_IFA	Nom_Rubro	Situación
32501	SULFATO FERROSO	125 mg/ mL	Solución Oral	Frasco  X 60 mL	1	NG1428	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	FERROSO SULFATO HEPTAHIDRATO	MEDICAMENTO GENERICO	ACT
32502	SULFATO FERROSO	125 mg/ mL	Solución Oral	Frasco X 90 mL	1	NG1428	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	FERROSO SULFATO HEPTAHIDRATO	MEDICAMENTO GENERICO	ACT
40284	SULFATO FERROSO	75 mg/ 5 mL	Solución Oral	Caja Frasco x 180 mL	1	EN03457	LABORATORIOS PORTUGAL S.R.L.	LABORATORIOS PORTUGAL S.R.L.	FERROSO SULFATO HEPTAHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
40541	SULFATO FERROSO	75 mg/ 5 mL	Jarabe	Frasco x 180 mL	1	EN00565	LABORATORIO FARMACEUTICO SAN JOAQUIN - ROXFARMA S.A.	LABORATORIO FARMACEUTICO SAN JOAQUIN - ROXFARMA S.A.	FERROSO SULFATO HEPTAHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
41291	SULFATO FERROSO	75 mg/ 5 mL	Jarabe	Frasco x 180 mL	1	EN01885	HERSIL S.A.C. LABORATORIOS INDUSTRIALES FARMACEUTICOS	HERSIL S.A. LABORATORIOS INDUSTRIALES FARMACEUTICOS	FERROSO SULFATO HEPTAHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
38193	SULFATO FERROSO	75 mg/ 5 mL	Jarabe	Frasco X 180 mL	1	EN00526	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	FERROSO SULFATO HEPTAHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
45014	SULFATO FERROSO	300 mg	Tableta Recubierta	Caja Envase Blister Tabletas	100	EN05853	LABORATORIOS NATURALES Y GENERICOS S.A.C.- NATURGEN S.A.C.	LABORATORIOS NATURALES Y GENERICOS S.A.C.	SULFATO FERROSO	ESPECIALIDAD FARMACEUTICA	ACT
44951	SULFATO FERROSO	300 mg	Tableta	Caja Envase Blíster Tabletas	500	EN04294	HERSIL S.A.C. LABORATORIOS INDUSTRIALES FARMACEUTICOS	HERSIL S.A. LABORATORIOS INDUSTRIALES FARMACEUTICOS	SULFATO FERROSO	ESPECIALIDAD FARMACEUTICA	ACT
46451	SULFATO FERROSO	125 mg/ mL	Solución Oral	Frasco x 30 mL	25	EN02661	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	FERROSO SULFATO HEPTAHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
48810	SULFATO FERROSO	300 mg	Tableta Recubierta	Caja Envase Blíster Tableta Recubierta	100	EN05853	LABORATORIOS PORTUGAL S.R.L.	LABORATORIOS PORTUGAL S.R.L.	SULFATO FERROSO	ESPECIALIDAD FARMACEUTICA	ACT
50776	SULFATO FERROSO	75 mg/ 5 mL	Solución Oral	Caja Frasco x 180 mL	1	EN07710	MEDIFARMA S.A.	MEDIFARMA S.A.	SULFATO FERROSO	ESPECIALIDAD FARMACEUTICA	ACT
50426	SULFATO FERROSO	125 mg/ mL	Solución Oral	Caja Frasco x 20 mL	1	EN02661	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	FERROSO SULFATO HEPTAHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
52897	SULFATO FERROSO	75 mg/ 5 mL	Jarabe	Caja Frasco x 180 mL + Accesorio	1	EN00526	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	SULFATO FERROSO HEPTAHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
54257	SULFATO FERROSO	125 mg/ mL	Solución Oral	Caja Frascos x 20 mL	25	EN02661	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	SULFATO FERROSO HEPTAHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
54775	SULFATO FERROSO	75 mg/ 5 mL	Solución Oral	Frasco x 180 mL	1	EN03457	LABORATORIOS PORTUGAL S.R.L.	LABORATORIOS PORTUGAL S.R.L.	SULFATO FERROSO HEPTAHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
59791	SULFATO FERROSO	125 mg/ mL	Solución para Gotas Orales	Caja Frasco x 30 mL	1	EN09949	GENCOPHARMACEUTICAL S.A.C.	GENCOPHARMACEUTICAL S.A.C.	SULFATO FERROSO HEPTAHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
59768	SULFATO FERROSO	125 mg/ mL	Solución para Gotas Orales	Caja Frasco x 20 mL	1	EN09949	GENCOPHARMACEUTICAL S.A.C.	GENCOPHARMACEUTICAL S.A.C.	SULFATO FERROSO HEPTAHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
57152	SULFATO FERROSO	300 mg	Tableta Recubierta	Caja Envase Blíster Tableta Recubierta	100	EN00460	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	SULFATO FERROSO HEPTAHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
46828	SULFAVILL BALSAMICO	200 mg + 40 mg + 50 mg/ 5 mL	Suspensión Oral	Frasco x 100 mL	1	EN05460	LABORATORIOS BIOSANA S.A.C.	LABORATORIOS GABBLAN S.A.C.	GUAIFENESINA + SULFAMETOXAZOL + TRIMETOPRIMA	ESPECIALIDAD FARMACEUTICA	ACT
58069	SULFAVILL BALSAMICO NF	800 mg/ 15 mL+160 mg/ 15 mL+250 mg/ 15	Suspensión Oral	Caja Frasco x 100 mL	1	EN05460	LABORATORIOS BIOSANA S.A.C.	LABORATORIOS GABBLAN S.A.C.	SULFAMETOXAZOL + TRIMETOPRIMA + SULFOGUAYACOL HEMIHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
60102	SULFAVILL FORTE	800 mg + 160 mg	Tableta Recubierta	Caja Envase Blíster Tableta Recubierta	1	EN06075	LABORATORIOS BIOSANA S.A.C.	LABORATORIOS GABBLAN S.A.C.	SULFAMETOXAZOL + TRIMETOPRIMA	ESPECIALIDAD FARMACEUTICA	ACT
60119	SULFAVILL FORTE	800 mg + 160 mg	Tableta Recubierta	Caja Envase Blíster Tableta Recubierta	100	EN06075	LABORATORIOS BIOSANA S.A.C.	LABORATORIOS GABBLAN S.A.C.	SULFAMETOXAZOL + TRIMETOPRIMA	ESPECIALIDAD FARMACEUTICA	ACT
10367	SULGENTRIM BALSAMICO		Suspensión Oral	Frasco X 100 mL	1	N23669	GENCOPHARMACEUTICAL S.A.C.	GENCOPHARMACEUTICAL S.A.C.	GUAIFENESINA + SULFAMETOXAZOL + TRIMETOPRIMA	MEDICAMENTO DE MARCA	ACT
37830	SULGENTRIM FORTE	400 mg + 80 mg/ 5 mL	Suspensión Oral	Caja Frasco x 100 mL	1	EN00283	GENCOPHARMACEUTICAL S.A.C.	GENCOPHARMACEUTICAL S.A.C.	SULFAMETOXAZOL + TRIMETOPRIMA	ESPECIALIDAD FARMACEUTICA	ACT
37831	SULGENTRIM PEDIATRICO	200 mg + 40 mg/ 5 mL	Suspensión Oral	Caja Frasco x 60mL	1	EN01405	GENCOPHARMACEUTICAL S.A.C.	GENCOPHARMACEUTICAL S.A.C.	SULFAMETOXAZOL + TRIMETOPRIMA	ESPECIALIDAD FARMACEUTICA	ACT
39594	SULMATIL	200 mg	Tableta Recubierta	Caja Envase Blister Tabletas	20	EN03152	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	AMISULPRIDA	ESPECIALIDAD FARMACEUTICA	ACT
47176	SULPHYTRIM FORTE	800 mg + 160 mg	Tableta	Caja Envase Blíster Tabletas	100	EN06071	INTIPHARMA S.A.C.	LABORATORIOS NATURALES Y GENERICOS S.A.C.	SULFAMETOXAZOL + TRIMETOPRIMA	ESPECIALIDAD FARMACEUTICA	ACT
38460	SULPHYTRIM JUNIOR	200 mg + 40 mg/ 5 mL	Suspensión Oral	Caja Frasco x 60mL	1	EN01294	INTIPHARMA S.A.C.	LABORATORIOS GABBLAN S.A.C.	SULFAMETOXAZOL + TRIMETOPRIMA	ESPECIALIDAD FARMACEUTICA	ACT
58573	SULPHYTRIM JUNIOR	200 mg + 40 mg/ 5 mL	Suspensión Oral	Caja Frasco x 60 mL	1	EN09677	INTIPHARMA S.A.C.	LABORATORIOS PORTUGAL S.R.L.	SULFAMETOXAZOL + TRIMETOPRIMA	ESPECIALIDAD FARMACEUTICA	ACT
52748	SULPIMED	200 mg	Tableta	Caja Envase Blíster Tableta	100	EN03566	MEDIFARMA S.A.	MEDIFARMA S.A.	SULPIRIDA	ESPECIALIDAD FARMACEUTICA	ACT
57798	SULPINEX	200 mg	Tableta	Caja Envase Blíster Tabletas	30	EN01751	LABORATORIOS AC FARMA S.A.	LABORATORIOS AC FARMA S.A.	SULPIRIDA	ESPECIALIDAD FARMACEUTICA	ACT
57160	SULPINEX	200 mg	Tableta	Caja Envase Blíster Tabletas	500	EN01751	LABORATORIOS AC FARMA S.A.	LABORATORIOS AC FARMA S.A.	SULPIRIDA	ESPECIALIDAD FARMACEUTICA	ACT
39824	SULPINEX	200 mg	Tableta	Caja Envase Blister Tabletas	100	EN01751	LABORATORIOS AC FARMA S.A.	LABORATORIOS AC FARMA S.A.	SULPIRIDA	ESPECIALIDAD FARMACEUTICA	ACT
41288	SULTADRIN	100 mcg/ dosis	Aerosol para Inhalación	Caja Frasco Inhalador x 200 Dosis	1	EE04548	DROGUERIA INVERSIONES JPS S.A.C.	YANGZHOU N°3 PHARMACEUTICAL CO., LTD.	SALBUTAMOL SULFATO	ESPECIALIDAD FARMACEUTICA	ACT
44462	SULTRI C	800 mg + 160 mg	Tableta	Caja Envase Blíster Tabletas	100	EN01269	PHARMA C  S.A.C.	LABORATORIOS INDUQUIMICA S.A.	SULFAMETOXAZOL + TRIMETOPRIMA	ESPECIALIDAD FARMACEUTICA	ACT
59834	SULTRILUX F	160 mg + 800 mg	Tableta	Caja Envase Blíster Tableta	100	EE12546	LUXOR PHARMACEUTICAL S.A.C.	LINCOLN PHARMACEUTICALS LTD. INDIA	SULFAMETOXAZOL + TRIMETOPRIMA	ESPECIALIDAD FARMACEUTICA	ACT
56927	SUMIDILOL ®12.5	12..5 mg	Comprimido	Caja Envase Blíster Comprimido	30	EE11367	MEDICAL STORE ASOCIADOS S.A.C.	SALUD CARE (INDIA) LTD.	CARVEDILOL	ESPECIALIDAD FARMACEUTICA	ACT
56949	SUMIDILOL® 25	25 mg	Comprimido	Caja Envase Blíster Comprimido	30	EE11368	MEDICAL STORE ASOCIADOS S.A.C.	SALUD CARE (INDIA) LTD.	CARVEDILOL	ESPECIALIDAD FARMACEUTICA	ACT
56497	SUMIDILOL® 6.25	6.25 mg	Comprimido	Caja Envase Blíster Comprimido	30	EE11494	MEDICAL STORE ASOCIADOS S.A.C.	SALUD CARE (INDIA) LTD.	CARVEDILOL	ESPECIALIDAD FARMACEUTICA	ACT
54436	SUNITIN	25 mg	Capsula dura	Caja Envase Blister Capsula dura	28	EE10298	SUN PHARMACEUTICAL INDUSTRIES S.A.C.	SUN PHARMACEUTICAL INDUSTRIES LIMITED	SUNITINIB	ESPECIALIDAD FARMACEUTICA	ACT
56506	SUNIVITAE	25 mg	Cápsula	Caja Envase Blíster Cápsulas	28	EE09576	GALENICUM VITAE PERU S.A.C.	LOTUS PHARMACEUTICAL CO., LTD. (NANTOU PLANT)	SUNITINIB	ESPECIALIDAD FARMACEUTICA	ACT
52817	SUPAGREL 60	60 mg	Tableta	Caja Envase Blíster Tableta Recubierta	30	EE09378	MSN LABS PERU S.A.C.	MSN LABORATORIES PRIVATE LIMITED	TICAGRELOR	ESPECIALIDAD FARMACEUTICA	ACT
48257	SUPAGREL 90	90 mg	Tableta Recubierta	Caja Envase Blister Tableta Recubierta	30	EE07567	MSN LABS PERU S.A.C.	MSN LABORATORIES PRIVATE LIMITED	TICAGRELOR	ESPECIALIDAD FARMACEUTICA	ACT
38201	SUPERCET		Tableta	Caja Envase Blister Tabletas	10	EE01459	DROGUERIA PERU S.A.C. - DROPESAC	KOREA UNITED PHARM INC.	PARACETAMOL + CLORHIDRATO DE TRAMADOL	ESPECIALIDAD FARMACEUTICA	ACT
49860	SUPRACALM	1 g	Comprimido	Caja Envase Blíster comprimido	10	EE08648	TECNOFARMA S.A.	FARMACEUTICA PARAGUAYA S.A.	PARACETAMOL	ESPECIALIDAD FARMACEUTICA	ACT
49861	SUPRACALM	1 g	Comprimido	Caja Envase Blíster comprimido	100	EE08648	TECNOFARMA S.A.	FARMACEUTICA PARAGUAYA S.A.	PARACETAMOL	ESPECIALIDAD FARMACEUTICA	ACT
56143	SUPRACALM DUO	325 mg + 37.5 mg	Comprimido	Caja Envase Blíster Comprimidos	10	EE01505	TECNOFARMA S.A.	FARMACEUTICA PARAGUAYA S.A.	PARACETAMOL + CLORHIDRATO DE TRAMADOL	ESPECIALIDAD FARMACEUTICA	ACT
41613	SUPRACALM DUO	325 mg/ 37.5 mg	Comprimido	Caja Envase Blíster Comprimidos	60	EE01505	TECNOFARMA S.A.	FARMACEUTICA PARAGUAYA S.A.	PARACETAMOL + CLORHIDRATO DE TRAMADOL	ESPECIALIDAD FARMACEUTICA	ACT
51562	SUPRACALM FLEX	300 mg + 250 mg	Comprimido	Caja Envase Blíster Comprimido 	30	EE09184	TECNOFARMA S.A.	BIOPHARM, S.A. DE C.V.	CLORZOXAZONA + PARACETAMOL	ESPECIALIDAD FARMACEUTICA	ACT
51550	SUPRACORT	15 mg/ 5 mL	Solución Oral	Caja Frasco x 100 mL + accesorio	1	EE07818	QM PHARMA QUALITY MEDICINE S.A.C.	HIGLANCE LABORATORIES PVT. LTD.	PREDNISOLONA FOSFATO SODICO	ESPECIALIDAD FARMACEUTICA	ACT
49657	SUPRACORT	5 mg/ 5 mL	Solución Oral	Caja Frasco x 120mL + accesorio	1	EE07822	QM PHARMA QUALITY MEDICINE S.A.C.	HIGLANCE LABORATORIES PVT. LTD.	PREDNISOLONA FOSFATO SODICO	ESPECIALIDAD FARMACEUTICA	ACT
49632	SUPRACORT	15 mg/ 5 mL	Solución Oral	Caja Frasco x 60 mL + accesorio	1	EE07818	QM PHARMA QUALITY MEDICINE S.A.C.	HIGLANCE LABORATORIES PVT. LTD.	PREDNISOLONA FOSFATO SODICO	ESPECIALIDAD FARMACEUTICA	ACT
10438	SUPRACYCLIN	100 mg	Tableta	Caja Envase Blister Tabletas	60	E18299	GRUNENTHAL PERUANA S.A.	TECNANDINA S.A.	DOXICICLINA MONOHIDRATO	MEDICAMENTO DE MARCA	ACT
42103	SUPRACYCLIN	100 mg	Tableta	Caja Envase Blister Tabletas	60	EE02856	GRUNENTHAL PERUANA S.A.	TECNANDINA S.A.	DOXICICLINA MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
43327	SUPRACYCLIN FORTE	200 mg	Tableta	Caja Envase Blister Tabletas	10	EE02852	GRUNENTHAL PERUANA S.A.	TECNANDINA S.A.	DOXICICLINA MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
26191	SUPRACYCLIN FORTE	100 mg	Tableta	Caja Envase Blister Tabletas	10	E18304	GRUNENTHAL PERUANA S.A.	TECNANDINA S.A.	DOXICICLINA CLORHIDRATO	MEDICAMENTO DE MARCA	ACT
52319	SUPRAMASS FORTE	275 mg + 300 mg	Tableta Recubierta	Caja Envase Blíster Tableta Recubierta	100	EN07909	BRAND AND MARKETING CONSULTORES S.A.C.	LABORATORIOS PORTUGAL S.R.L.	NAPROXENO SODICO + PARACETAMOL	ESPECIALIDAD FARMACEUTICA	ACT
50799	SUPRAMOTIN	5 mg	Tableta Recubierta	Caja Envase Blister Tableta Recubierta	30	EN07933	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	MOSAPRIDA CITRATO DIHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
37534	SUPRAMOTIN	5 mg	Tableta Recubierta	Caja Envase Blister Tabletas	30	N27268	INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA	INSTITUTO QUIMIOTERAPICO S.A.	MOSAPRIDA	MEDICAMENTO DE MARCA	ACT
29201	SUPRANE	100 %	Aerosol para Inhalación	Frasco X 240 mL	1	E9030	HERSIL S.A.C. LABORATORIOS INDUSTRIALES FARMACEUTICOS	BAXTER HEALTHCARE OF PUERTO RICO - PUERTO RICO	DESFLURANO	MEDICAMENTO DE MARCA	ACT
59269	SUPRASCIENS	1 g	Tableta	Caja Envase Blíster Tableta 	100	EN09126	SCIENTIA PHARMA S.A.C.	LABORATORIOS GABBLAN S.A.C.	PARACETAMOL	ESPECIALIDAD FARMACEUTICA	ACT
58141	SUPRASCIENS	1 g	Tableta	Caja Envase Blíster Tableta	10	EN09126	SCIENTIA PHARMA S.A.C.	LABORATORIOS GABBLAN S.A.C.	PARACETAMOL	ESPECIALIDAD FARMACEUTICA	ACT
49771	SUPRETUX	15 mg/ 5 mL	Jarabe	Caja Frasco x 120mL	1	EN03402	DROGUERIA INRETAIL PHARMA S.A.	CIFARMA S.A.C. - LIMA - PERÚ	BROMHIDRATO DE DEXTROMETORFANO MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
45463	SUPRETUX	15 mg/ 5 mL	Jarabe	Caja Frasco x 120 mL	1	EN03402	QUIMICA SUIZA S.A.C.	CIFARMA S.A.C. - LIMA - PERÚ	DEXTROMETORFANO BROMHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
56193	SUPROPHAGE®	50 mg/ 850 mg	Comprimido Recubierto	Caja Envase Blíster Comprimido Recubierto	60	EE11120	MERCK PERUANA S.A. 	SAG MANUFACTURING S.L.U.	CLORHIDRATO DE METFORMINA + CLORHIDRATO DE SITAGLIPTINA MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
56510	SUPROVIA	100 mg	Comprimido Recubierto	Caja Envase Blíster Comprimido Recubierto	30	EE10822	MERCK PERUANA S.A. 	SAG MANUFACTURING S.L.U.	CLORHIDRATO DE SITAGLIPTINA MONOHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
41981	SURMENALIT	200 mg	Grageas	Caja Envase Blister Grageas	30	EE00803	FAES FARMA PERU S.A.C.	FAES FARMA S.A.	SULBUTIAMINA	ESPECIALIDAD FARMACEUTICA	ACT
40737	SURMENALIT	200 mg.	Grageas	Caja Envase Blister Grageas	30	EE00803	ALBIS S.A.C.	FAES FARMA S.A.	SULBUTIAMINA	ESPECIALIDAD FARMACEUTICA	ACT
44575	SURVANTA	25 mg/ mL	Suspensión Endotraqueal	Caja Vial x 8 mL	1	BE01088	ABBVIE SAS, SUCURSAL DEL PERU	ABBVIE INC. - ESTADOS UNIDOS DE AMERICA	BERACTANTE	PRODUCTO DE ORIGEN BIOLOGICO	ACT
59815	SUSMOXIL	250 mg/ 5 mL	Polvo para Suspensión Oral	Caja Frasco x 60 mL + Accesorio	1	EE13153	DROGUERIA LIPHARMA S.A.C.	ZHONGSHAN LEAN & LEAP PHARMACEUTICAL CO., LTD.	AMOXICILINA TRIHIDRATO	ESPECIALIDAD FARMACEUTICA	ACT
43558	SUTENT	25 mg	Cápsula	Caja Frasco Cápsulas	28	EE04377	PFIZER S.A.	PFIZER ITALIA S.R.L. - ITALIA	SUNITINIB	ESPECIALIDAD FARMACEUTICA	ACT
43559	SUTENT	12.5 mg	Cápsula	Caja Frasco Cápsulas	28	EE04371	PFIZER S.A.	PFIZER ITALIA S.R.L. - ITALIA	SUNITINIB	ESPECIALIDAD FARMACEUTICA	ACT
27060	SUTENT	12.5 mg	Cápsula	Caja Envase Blister Cápsulas	28	E19085	PFIZER S.A.	PFIZER ITALIA S.R.L. - ITALIA	MALATO DE SUNITINIB	MEDICAMENTO DE MARCA	ACT
27061	SUTENT	25 mg	Cápsula	Caja Envase Blister Cápsulas	28	E19095	PFIZER S.A.	PFIZER ITALIA S.R.L. - ITALIA	MALATO DE SUNITINIB	MEDICAMENTO DE MARCA	ACT
49179	SUTRAS-20	20 mg	Tableta Recubierta	Caja Envase Blister Tableta Recubierta	4	EE06881	THEFAR S.A.C.	SWISS GARNIER LIFE SCIENCES	TADALAFILO	ESPECIALIDAD FARMACEUTICA	ACT
48392	SUTRAS-20	20 mg	Tableta Recubierta	Caja Envase Blister Tabletas Recubierta	1	EE06881	THEFAR S.A.C.	SWISS GARNIER LIFE SCIENCES	TADALAFILO	ESPECIALIDAD FARMACEUTICA	ACT
56064	SUTYKA 12.5	12.5 mg	Capsula dura	Caja Envase Blíster Cápsula Dura	28	EE11277	MSN LABS PERU S.A.C.	MSN LABORATORIES PRIVATE LIMITED	MALATO DE SUNITINIB	ESPECIALIDAD FARMACEUTICA	ACT
56065	SUTYKA 25	25 mg	Capsula dura	Caja Envase Blíster Cápsula Dura	28	EE11276	MSN LABS PERU S.A.C.	MSN LABORATORIES PRIVATE LIMITED	MALATO DE SUNITINIB	ESPECIALIDAD FARMACEUTICA	ACT
56066	SUTYKA 50	50 mg	Capsula dura	Caja Envase Blíster Cápsula Dura	28	EE11275	MSN LABS PERU S.A.C.	MSN LABORATORIES PRIVATE LIMITED	MALATO DE SUNITINIB	ESPECIALIDAD FARMACEUTICA	ACT
51484	SUXIM	500 mg	Solución Inyectable	Caja Vial x 10 mL	10	EE03616	DROGUERIA CADILLO S.A.C.	SAMARTH LIFE SCIENCES PVT. LTD.	CLORURO DE SUXAMETONIO	ESPECIALIDAD FARMACEUTICA	ACT
52470	SWISSPEG	17 g	Polvo para Solución Oral	Caja Sobre x 17 g	15	EE08760	THEFAR S.A.C.	SWISS GARNIER LIFE SCIENCES	POLIETILENGLICOL 3350	ESPECIALIDAD FARMACEUTICA	ACT
56940	SYBRAVA	284 mg/ 1.5 mL	Solución Inyectable	Caja Jeringa Precargada x 1.5 mL + Accesorios	1	EE11428	NOVARTIS BIOSCIENCES PERU S.A.	SANDOZ GMBH	INCLISIRAN	ESPECIALIDAD FARMACEUTICA	ACT
59713	SYBRAVA	284 mg/ 1.5 mL	Solución Inyectable	Caja Jeringa Precargada x 1.5 mL + Accesorios	1	EE11428	NOVARTIS BIOSCIENCES PERU S.A.	NOVARTIS BIOCIENCIAS S.A.	INCLISIRAN	ESPECIALIDAD FARMACEUTICA	ACT
54678	SYLATE	250 mg/ 2 mL	Solución Inyectable	Caja Ampolla x 2 mL	10	EE10450	EMCURE PHARMA PERU SOCIEDAD ANONIMA CERRADA	SAMRUDH PHARMACEUTICALS PVT. LTD.	ETAMSILATO	ESPECIALIDAD FARMACEUTICA	ACT
47971	SYMBICORT RAPIHALER	80 mcg + 4.5 mcg/ dosis	Suspensión para Inhalación en envase a presión	Caja Envase Aerosol x 120 Dosis	1	EE05281	ASTRAZENECA PERU S.A.	ASTRAZENECA A.B.	BUDESONIDA + FORMOTEROL FUMARATO	ESPECIALIDAD FARMACEUTICA	ACT
43879	SYMBICORT RAPIHALER	80 mcg + 4.5 mcg/ dosis	Polvo para Inhalación	Caja Envase Aerosol x 120 Dosis	1	EE05281	ASTRAZENECA PERU S.A.	ASTRAZENECA A.B.	BUDESONIDA + FORMOTEROL FUMARATO	ESPECIALIDAD FARMACEUTICA	ACT
43880	SYMBICORT RAPIHALER	160 mcg + 4.5 mcg/ dosis	Suspensión para Inhalación en envase a presión	Caja Inhalador x 120 Dosis	1	EE05282	ASTRAZENECA PERU S.A.	ASTRAZENECA DUNKERQUE PRODUCTION - FRANCIA	BUDESONIDA + FORMOTEROL FUMARATO	ESPECIALIDAD FARMACEUTICA	ACT
43483	SYMBICORT TURBUHALER	160 mcg + 4.5 mcg/ dosis	Polvo para Inhalación	Caja Envase Aerosol x 60 Dosis	1	EE05189	ASTRAZENECA PERU S.A.	ASTRAZENECA A.B.	BUDESONIDA + FORMOTEROL FUMARATO	ESPECIALIDAD FARMACEUTICA	ACT
43484	SYMBICORT TURBUHALER	160 mcg + 4.5 mcg/ dosis	Polvo para Inhalación	Caja Envase Aerosol x 120 Dosis	1	EE05189	ASTRAZENECA PERU S.A.	ASTRAZENECA A.B.	BUDESONIDA + FORMOTEROL FUMARATO	ESPECIALIDAD FARMACEUTICA	ACT
10467	SYMBICORT TURBUHALER	160 mcg + 4.5 mcg/ dosis	Polvo para Inhalación	Caja Envase Aerosol x 120 Dosis	1	E14190	ASTRAZENECA PERU S.A.	ASTRAZENECA A.B.	BUDESONIDA + FORMOTEROL FUMARATO	MEDICAMENTO DE MARCA	ACT
10468	SYMBICORT TURBUHALER	160 mcg + 4.5 mcg/ dosis	Polvo para Inhalación	Caja Envase Aerosol x 60 Dosis	1	E14190	ASTRAZENECA PERU S.A.	ASTRAZENECA A.B.	BUDESONIDA + FORMOTEROL FUMARATO	MEDICAMENTO DE MARCA	ACT
44574	SYNAGIS	100 mg/ mL	Solución Inyectable	Caja Vial x 0.5 mL	1	BE01092	ABBVIE SAS, SUCURSAL DEL PERU	BOEHRINGER INGELHEIM PHARMA GMBH & CO. KG. -  ALEMANIA	PALIVIZUMAB	PRODUCTO DE ORIGEN BIOLOGICO	ACT
54067	SYNAGIS	100 mg/ mL	Solución Inyectable	Caja Vial x 0.5 mL	1	BE01092	ASTRAZENECA PERU S.A.	BOEHRINGER INGELHEIM PHARMA GMBH & CO. KG. -  ALEMANIA	PALIVIZUMAB	PRODUCTO DE ORIGEN BIOLOGICO	ACT
52262	SYNAGIS	100 mg/ mL	Solución Inyectable	Caja Vial x 1 mL	1	BE01092	ABBVIE SAS, SUCURSAL DEL PERU	BOEHRINGER INGELHEIM PHARMA GMBH & CO. KG. -  ALEMANIA	PALIVIZUMAB	PRODUCTO DE ORIGEN BIOLOGICO	ACT
45706	SYNFLORIX		Suspensión Inyectable	Caja Jeringa Prellenada + Accesorio	1	BE01082	GLAXOSMITHKLINE PERU S.A.	GLAXOSMITHKLINE BIOLOGICALS	AGUA PARA INYECTABLES + HAEMOPHILUS INFLUENZAE + CLORURO DE SODIO + TOXOIDE DE DIFTERIA + TOXOIDE TETANICO + SACARIDO DE STREPTOCOCCUS PNEUMONIAE DEL SEROTIPO 18C + SACARIDO DE STREPTOCOCCUS PNEUMONIAE DEL SEROTIPO 5 + SACARIDO DE STREPTOCOCCUS PNEUM	PRODUCTO DE ORIGEN BIOLOGICO	ACT
46765	SYN-NAU	50 mg	Tableta	Caja Envase Blister Tabletas	100	EN04857	DROGUERIA G & R S.R.LTDA.	VITA PHARMA SOCIEDAD ANONIMA CERRADA - VITA PHARMA S.A.C.	DIMENHIDRINATO	ESPECIALIDAD FARMACEUTICA	ACT
55984	SYN-NAU	50 mg	Tableta	Caja Envase Blíster Tabletas	100	EN04857	E & G FARMA S.A.C.	VITA PHARMA SOCIEDAD ANONIMA CERRADA - VITA PHARMA S.A.C.	DIMENHIDRINATO	ESPECIALIDAD FARMACEUTICA	ACT
53896	SYNTHROID®	75 mcg	Tableta	Caja Envase Blíster Tabletas	30	EE08985	FARMINDUSTRIA S.A.	ABBVIE IRELAND NL B.V. - IRLANDA	LEVOTIROXINA DE SODIO	ESPECIALIDAD FARMACEUTICA	ACT
